route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
BX6+,WF_A5-Saturday,WF_A5-Saturday-078000_SBS6_156,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469676,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-079200_SBS6_168,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469680,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-080400_SBS6_151,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469677,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-081600_SBS6_163,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469678,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-082800_SBS6_157,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469683,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-084000_SBS6_160,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469681,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-085200_SBS6_172,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469684,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-086400_SBS6_170,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469679,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-087600_SBS6_174,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469682,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-088800_SBS6_169,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469676,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-090000_SBS6_173,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469680,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-091200_SBS6_171,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469677,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-092400_SBS6_163,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469678,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-093600_SBS6_166,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469683,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-094800_SBS6_168,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469681,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-096000_SBS6_167,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469684,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-097200_SBS6_169,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469679,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-098400_SBS6_174,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469682,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-099600_SBS6_175,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469676,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-100800_SBS6_172,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469680,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-102000_SBS6_171,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469677,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-103200_SBS6_163,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469678,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-104400_SBS6_166,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469683,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-105600_SBS6_168,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469681,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-106800_SBS6_167,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469684,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-108000_SBS6_169,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469679,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-109200_SBS6_170,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469682,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-110400_SBS6_171,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469676,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-111600_SBS6_172,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469680,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-112800_SBS6_173,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469677,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-114000_SBS6_174,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469678,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-115200_SBS6_175,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469683,SBS060105
BX6+,WF_A5-Saturday,WF_A5-Saturday-116400_SBS6_168,SELECT BUS WASHINGTON HTS RIVERSIDE DR,1,36469681,SBS060105
BX21,WF_A5-Saturday,WF_A5-Saturday-006000_BX21_403,WESTCHESTER SQ,0,36469627,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-010500_BX21_404,WESTCHESTER SQ,0,36469628,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-015000_BX21_403,WESTCHESTER SQ,0,36469627,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-019500_BX21_404,WESTCHESTER SQ,0,36469628,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-024000_BX21_403,WESTCHESTER SQ,0,36469627,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-028500_BX21_404,WESTCHESTER SQ,0,36469628,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-033000_BX36_705,WESTCHESTER SQ,0,36469662,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-036000_BX21_405,WESTCHESTER SQ,0,36469635,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-038000_BX21_403,WESTCHESTER SQ,0,36469627,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-040000_BX36_708,WESTCHESTER SQ,0,36469631,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-042000_BX21_404,WESTCHESTER SQ,0,36469628,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-044000_BX21_406,WESTCHESTER SQ,0,36469629,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-045500_BX21_408,WESTCHESTER SQ,0,36469632,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-047000_BX21_405,WESTCHESTER SQ,0,36469635,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-048500_BX21_407,WESTCHESTER SQ,0,36469633,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-050000_BX21_403,WESTCHESTER SQ,0,36469627,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-051200_BX21_412,WESTCHESTER SQ,0,36469631,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-052400_BX21_409,WESTCHESTER SQ,0,36469630,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-053600_BX21_410,WESTCHESTER SQ,0,36469634,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-054800_BX21_404,WESTCHESTER SQ,0,36469628,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-056000_BX21_416,WESTCHESTER SQ,0,36469638,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-057200_BX21_406,WESTCHESTER SQ,0,36469629,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-058400_BX21_408,WESTCHESTER SQ,0,36469632,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-059600_BX21_425,WESTCHESTER SQ,0,36469635,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-060800_BX21_419,WESTCHESTER SQ,0,36469633,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-062000_BX21_420,WESTCHESTER SQ,0,36469636,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-063200_BX21_412,WESTCHESTER SQ,0,36469631,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-064400_BX21_407,WESTCHESTER SQ,0,36469630,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-065600_BX21_410,WESTCHESTER SQ,0,36469634,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-066800_BX21_426,WESTCHESTER SQ,0,36469639,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-068000_BX21_409,WESTCHESTER SQ,0,36469640,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-069200_BX21_416,WESTCHESTER SQ,0,36469638,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-070400_BX21_406,WESTCHESTER SQ,0,36469637,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-071600_BX21_405,WESTCHESTER SQ,0,36469629,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-072800_BX21_408,WESTCHESTER SQ,0,36469632,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-074000_BX21_425,WESTCHESTER SQ,0,36469635,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-075200_BX21_419,WESTCHESTER SQ,0,36469633,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-076400_BX21_420,WESTCHESTER SQ,0,36469636,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-077600_BX21_412,WESTCHESTER SQ,0,36469631,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-078800_BX21_407,WESTCHESTER SQ,0,36469630,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-080000_BX21_428,WESTCHESTER SQ,0,36469634,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-081200_BX21_426,WESTCHESTER SQ,0,36469639,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-082400_BX21_409,WESTCHESTER SQ,0,36469640,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-083400_BX21_427,WESTCHESTER SQ,0,36469638,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-084400_BX21_406,WESTCHESTER SQ,0,36469637,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-085400_BX21_408,WESTCHESTER SQ,0,36469629,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-086600_BX21_416,WESTCHESTER SQ,0,36469632,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-087800_BX21_429,WESTCHESTER SQ,0,36469635,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-089000_BX36_749,WESTCHESTER SQ,0,36469633,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-090200_BX21_410,WESTCHESTER SQ,0,36469636,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-091400_BX21_430,WESTCHESTER SQ,0,36469631,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-092600_BX21_425,WESTCHESTER SQ,0,36469630,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-093800_BX21_419,WESTCHESTER SQ,0,36469634,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-095000_BX21_420,WESTCHESTER SQ,0,36469639,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-096200_BX21_431,WESTCHESTER SQ,0,36469640,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-097400_BX21_432,WESTCHESTER SQ,0,36469638,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-098600_BX21_412,WESTCHESTER SQ,0,36469637,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-099800_BX21_426,WESTCHESTER SQ,0,36469629,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-101000_BX21_435,WESTCHESTER SQ,0,36469632,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-102200_BX21_429,WESTCHESTER SQ,0,36469635,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-103400_BX36_749,WESTCHESTER SQ,0,36469633,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-104600_BX21_428,WESTCHESTER SQ,0,36469636,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-105800_BX21_427,WESTCHESTER SQ,0,36469631,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-107000_BX21_436,WESTCHESTER SQ,0,36469630,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-108200_BX21_434,WESTCHESTER SQ,0,36469634,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-109400_BX21_431,WESTCHESTER SQ,0,36469639,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-110600_BX21_430,WESTCHESTER SQ,0,36469640,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-111800_BX21_438,WESTCHESTER SQ,0,36469638,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-113000_BX21_437,WESTCHESTER SQ,0,36469637,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-114200_BX21_429,WESTCHESTER SQ,0,36469629,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-115400_BX21_435,WESTCHESTER SQ,0,36469632,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-116600_BX21_432,WESTCHESTER SQ,0,36469635,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-117800_BX21_428,WESTCHESTER SQ,0,36469636,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-119000_BX21_427,WESTCHESTER SQ,0,36469631,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-120200_BX21_436,WESTCHESTER SQ,0,36469630,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-121400_BX21_433,WESTCHESTER SQ,0,36469634,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-122600_BX21_431,WESTCHESTER SQ,0,36469639,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-123800_BX21_430,WESTCHESTER SQ,0,36469640,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-125000_BX21_438,WESTCHESTER SQ,0,36469638,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-126500_BX21_429,WESTCHESTER SQ,0,36469629,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-128000_BX21_437,WESTCHESTER SQ,0,36469632,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-129500_BX21_432,WESTCHESTER SQ,0,36469635,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-131000_BX21_434,WESTCHESTER SQ,0,36469636,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-133000_BX36_751,WESTCHESTER SQ,0,36469630,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-134000_BX21_433,WESTCHESTER SQ,0,36469634,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-135000_BX21_431,WEST FARMS,0,36469639,BX210127
BX21,WF_A5-Saturday,WF_A5-Saturday-137000_BX21_436,WESTCHESTER SQ,0,36469638,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-139000_BX21_435,WESTCHESTER SQ,0,36469629,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-141000_BX21_437,WESTCHESTER SQ,0,36469632,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-143000_BX21_438,WESTCHESTER SQ,0,36469635,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-129500_BX21_431,MOTT HAVEN 136 ST,1,36469639,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-145000_BX21_434,WESTCHESTER SQ,0,36469636,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-147000_BX21_436,WESTCHESTER SQ,0,36469638,BX210126
BX21,WF_A5-Saturday,WF_A5-Saturday-131000_BX21_438,MOTT HAVEN 136 ST,1,36469638,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-132500_BX21_435,MOTT HAVEN 136 ST,1,36469629,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-134000_BX21_437,MOTT HAVEN 136 ST,1,36469632,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-136000_BX21_432,MOTT HAVEN 136 ST,1,36469635,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-002900_BX21_403,MOTT HAVEN 136 ST,1,36469627,BX210120
BX21,WF_A5-Saturday,WF_A5-Saturday-042000_BX21_408,MOTT HAVEN 136 ST,1,36469632,BX210120
BX21,WF_A5-Saturday,WF_A5-Saturday-066000_BX21_406,MOTT HAVEN 136 ST,1,36469637,BX210120
BX21,WF_A5-Saturday,WF_A5-Saturday-006000_BX21_404,MOTT HAVEN 136 ST,1,36469628,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-010500_BX21_403,MOTT HAVEN 136 ST,1,36469627,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-015000_BX21_404,MOTT HAVEN 136 ST,1,36469628,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-019500_BX21_403,MOTT HAVEN 136 ST,1,36469627,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-024000_BX21_404,MOTT HAVEN 136 ST,1,36469628,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-028000_BX36_705,MOTT HAVEN 136 ST,1,36469662,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-030500_BX21_405,MOTT HAVEN 136 ST,1,36469635,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-032500_BX21_403,MOTT HAVEN 136 ST,1,36469627,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-034500_BX36_708,MOTT HAVEN 136 ST,1,36469631,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-036500_BX21_404,MOTT HAVEN 136 ST,1,36469628,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-038500_BX21_406,MOTT HAVEN 136 ST,1,36469629,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-041000_BX21_405,MOTT HAVEN 136 ST,1,36469635,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-042500_BX21_407,MOTT HAVEN 136 ST,1,36469633,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-043700_BX21_403,MOTT HAVEN 136 ST,1,36469627,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-044900_BX36_708,MOTT HAVEN 136 ST,1,36469631,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-046100_BX21_409,MOTT HAVEN 136 ST,1,36469630,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-047300_BX21_410,MOTT HAVEN 136 ST,1,36469634,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-048500_BX21_404,MOTT HAVEN 136 ST,1,36469628,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-049700_BX21_416,MOTT HAVEN 136 ST,1,36469638,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-050900_BX21_406,MOTT HAVEN 136 ST,1,36469629,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-052100_BX21_408,MOTT HAVEN 136 ST,1,36469632,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-053300_BX21_405,MOTT HAVEN 136 ST,1,36469635,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-054500_BX21_419,MOTT HAVEN 136 ST,1,36469633,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-148000_BX21_438,MOTT HAVEN 136 ST,1,36469635,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-055700_BX21_420,MOTT HAVEN 136 ST,1,36469636,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-056900_BX21_412,MOTT HAVEN 136 ST,1,36469631,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-058100_BX21_407,MOTT HAVEN 136 ST,1,36469630,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-059300_BX21_410,MOTT HAVEN 136 ST,1,36469634,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-138000_BX21_434,MOTT HAVEN 136 ST,1,36469636,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-060500_BX21_426,MOTT HAVEN 136 ST,1,36469639,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-061700_BX21_409,MOTT HAVEN 136 ST,1,36469640,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-062900_BX21_416,MOTT HAVEN 136 ST,1,36469638,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-064100_BX21_405,MOTT HAVEN 136 ST,1,36469629,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-065300_BX21_408,MOTT HAVEN 136 ST,1,36469632,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-066500_BX21_425,MOTT HAVEN 136 ST,1,36469635,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-067700_BX21_419,MOTT HAVEN 136 ST,1,36469633,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-068900_BX21_420,MOTT HAVEN 136 ST,1,36469636,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-070100_BX21_412,MOTT HAVEN 136 ST,1,36469631,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-071300_BX21_407,MOTT HAVEN 136 ST,1,36469630,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-072500_BX21_410,MOTT HAVEN 136 ST,1,36469634,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-073700_BX21_426,MOTT HAVEN 136 ST,1,36469639,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-074900_BX21_409,MOTT HAVEN 136 ST,1,36469640,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-076100_BX21_427,MOTT HAVEN 136 ST,1,36469638,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-077300_BX21_406,MOTT HAVEN 136 ST,1,36469637,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-078500_BX21_405,MOTT HAVEN 136 ST,1,36469629,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-079700_BX21_416,MOTT HAVEN 136 ST,1,36469632,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-080900_BX21_425,MOTT HAVEN 136 ST,1,36469635,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-082100_BX21_419,MOTT HAVEN 136 ST,1,36469633,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-083300_BX21_410,MOTT HAVEN 136 ST,1,36469636,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-084500_BX21_430,MOTT HAVEN 136 ST,1,36469631,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-085700_BX21_407,MOTT HAVEN 136 ST,1,36469630,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-086900_BX21_428,MOTT HAVEN 136 ST,1,36469634,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-088100_BX21_420,MOTT HAVEN 136 ST,1,36469639,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-089300_BX21_409,MOTT HAVEN 136 ST,1,36469640,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-090500_BX21_432,MOTT HAVEN 136 ST,1,36469638,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-091700_BX21_412,MOTT HAVEN 136 ST,1,36469637,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-092900_BX21_426,MOTT HAVEN 136 ST,1,36469629,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-094100_BX21_416,MOTT HAVEN 136 ST,1,36469632,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-095300_BX21_429,MOTT HAVEN 136 ST,1,36469635,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-096500_BX36_749,MOTT HAVEN 136 ST,1,36469633,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-097700_BX21_428,MOTT HAVEN 136 ST,1,36469636,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-098900_BX21_427,MOTT HAVEN 136 ST,1,36469631,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-100100_BX21_425,MOTT HAVEN 136 ST,1,36469630,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-101300_BX21_419,MOTT HAVEN 136 ST,1,36469634,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-102500_BX21_420,MOTT HAVEN 136 ST,1,36469639,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-103700_BX21_430,MOTT HAVEN 136 ST,1,36469640,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-104900_BX21_438,MOTT HAVEN 136 ST,1,36469638,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-106100_BX21_437,MOTT HAVEN 136 ST,1,36469637,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-107300_BX21_426,MOTT HAVEN 136 ST,1,36469629,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-108500_BX21_435,MOTT HAVEN 136 ST,1,36469632,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-140000_BX21_433,MOTT HAVEN 136 ST,1,36469634,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-109700_BX21_432,MOTT HAVEN 136 ST,1,36469635,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-110900_BX21_428,MOTT HAVEN 136 ST,1,36469636,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-112100_BX21_427,MOTT HAVEN 136 ST,1,36469631,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-113300_BX21_436,MOTT HAVEN 136 ST,1,36469630,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-114500_BX21_434,MOTT HAVEN 136 ST,1,36469634,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-116000_BX21_431,MOTT HAVEN 136 ST,1,36469639,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-117500_BX21_430,MOTT HAVEN 136 ST,1,36469640,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-142000_BX21_436,MOTT HAVEN 136 ST,1,36469638,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-119000_BX21_438,MOTT HAVEN 136 ST,1,36469638,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-120500_BX21_429,MOTT HAVEN 136 ST,1,36469629,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-122000_BX21_435,MOTT HAVEN 136 ST,1,36469632,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-123500_BX21_432,MOTT HAVEN 136 ST,1,36469635,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-144000_BX21_435,MOTT HAVEN 136 ST,1,36469629,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-125000_BX21_434,MOTT HAVEN 136 ST,1,36469636,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-126500_BX21_436,MOTT HAVEN 136 ST,1,36469630,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-128000_BX21_433,MOTT HAVEN 136 ST,1,36469634,BX210119
BX21,WF_A5-Saturday,WF_A5-Saturday-146000_BX21_437,MOTT HAVEN 136 ST,1,36469632,BX210119
BX17,WF_A5-Saturday,WF_A5-Saturday-030000_BX17_251,FORDHAM PLAZA,0,36469551,BX170014
BX17,WF_A5-Saturday,WF_A5-Saturday-033000_BX17_253,FORDHAM PLAZA,0,36469547,BX170014
BX17,WF_A5-Saturday,WF_A5-Saturday-036000_BX17_255,FORDHAM PLAZA,0,36469552,BX170014
BX17,WF_A5-Saturday,WF_A5-Saturday-038500_BX17_251,FORDHAM PLAZA,0,36469551,BX170014
